id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
36148,World Liberty Financial USD,USD1,usd1,726,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,2699126550.2204165,2699126550.2204165,False,2697420228.37,,34,,,,2025-12-07T03:38:00.000Z,0.9993678244354738,206063606.25561833,-27.2662,-0.00415967,0.00706905,-0.02164236,0.0223179,-0.01279111,0.00580661,2697420228.3698034,0.0883,2697420228.37,,2025-12-07T03:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2025-12-06 21:47:49.190276
11092,Bitget Token,BGB,bitget-token-new,43,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,696882017.0525523,919992035.9787906,False,3262448573.17,,35,,,,2025-12-07T03:44:00.000Z,3.546170451028943,51499321.94888838,-21.833,0.41127124,1.95216067,-1.72645115,-12.6775316,-35.78503475,-26.98779073,2471262416.725209,0.0808,3262448573.17,,2025-12-07T03:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2025-12-06 21:47:49.190276
3897,OKB,OKB,okb,197,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,2287890911.89,,36,246638974.0,26870622244.432686,,2025-12-07T03:45:00.000Z,108.94718628059442,40126021.14741161,-6.8726,0.88049278,4.01509566,3.26364889,-10.29351011,-50.29573517,-44.22628348,2287890911.8924828,0.0748,2287890911.89,,2025-12-07T03:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2025-12-06 21:47:49.190276
37263,Canton,CC,canton-network,54,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,35825303024.361664,35825303024.361664,True,2244605589.44,,37,35824773909.87,2244572438.1951632,,2025-12-07T03:44:00.000Z,0.06265419689297093,21929949.03071434,4.9946,0.22777402,2.43755496,-27.67541042,-58.68753268,-58.68753268,-58.68753268,2244605589.4387026,0.0734,2244605589.44,,2025-12-07T03:44:00.000Z,,,,,,2025-12-06 21:47:49.190276
6535,NEAR Protocol,NEAR,near-protocol,597,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'circle-ventures-portfolio', 'layer-1', 'alleged-sec-securities', 'modular-blockchain', 'account-abstraction', 'data-availability', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,1281842902.0,1281842902.0,False,2197288276.86,,38,1209202633.0,2072770981.2887216,,2025-12-07T03:44:00.000Z,1.7141634699770965,127219016.0739372,-30.3307,0.20732734,1.52106862,-6.93678334,-19.07305022,-41.51051877,-31.65564621,2197288276.857831,0.0719,2197288276.86,,2025-12-07T03:44:00.000Z,,,,,,2025-12-06 21:47:49.190276
36341,Aster,ASTER,aster,372,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2217079180.973094,7922139508.973094,False,7793447694.89,,39,,,,2025-12-07T03:45:00.000Z,0.9837554218858136,147361187.17950156,-37.6514,0.34156852,-2.07388212,-5.69059847,-3.51566615,-48.98973594,1065.7640391,2181063665.03244,0.0713,7870043375.09,,2025-12-07T03:45:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2025-12-06 21:47:49.190276
1321,Ethereum Classic,ETC,ethereum-classic,681,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio', 'layer-1', '2017-2018-alt-season', 'ethereum-classic-ecosystem', 'binance-ecosystem', 'binance-listing']",210700000.0,154616374.25049728,210700000.0,False,2810815205.29,,40,,,,2025-12-07T03:44:00.000Z,13.3403664228173,50784226.11561057,-33.8027,0.05268908,0.80421615,-2.59153309,-12.49957268,-29.74733859,-35.53239075,2062639087.4690874,0.0675,2810815205.29,,2025-12-07T03:44:00.000Z,,,,,,2025-12-06 21:47:49.190276
30171,Ethena,ENA,ethena,398,2024-03-29T04:42:08.000Z,"['defi', 'ethereum-ecosystem', 'binance-labs-portfolio', 'okx-ventures-portfolio', 'cmc-crypto-yearbook-2024-2025', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",15000000000.0,7690625000.0,15000000000.0,False,3928498889.23,,41,1479139274.0,387386466.3279132,0.29170441,2025-12-07T03:44:00.000Z,0.26189992594836153,127208337.3490557,-45.2317,0.39049575,0.60471477,-9.27298614,-16.95506692,-51.29981095,-65.79004521,2014174117.996618,0.0659,3928498889.23,6904846313.54263,2025-12-07T03:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x57e114B691Db790C35207b2e685D4A43181e6061,2025-12-06 21:47:49.190276
24478,Pepe,PEPE,pepe,630,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",420689899653542.56,420689899653542.56,420689899653542.56,False,1906538551.48,,42,,,,2025-12-07T03:45:00.000Z,4.531933267358521e-06,223020716.321322,-32.3527,-0.017855,2.98453857,-1.24184668,-19.58235273,-51.52276594,-54.91908586,1906538551.4816077,0.0623,1906538551.48,,2025-12-07T03:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2025-12-06 21:47:49.190276
8916,Internet Computer,ICP,internet-computer,390,2021-03-23T00:00:00.000Z,"['platform', 'ai-big-data', 'smart-contracts', 'polychain-capital-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'icp-ecosystem', 'internet-computer-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', 'binance-ecosystem', 'binance-listing']",,541567965.3554975,541567965.3554975,True,1884957435.51,,43,541568186.73,1884958206.0143986,,2025-12-07T03:44:00.000Z,3.4805556386090837,64179004.62042769,-40.2397,0.25833752,-2.32228584,-12.78828961,-51.04952157,-20.78052229,-28.37718224,1884957435.5081255,0.0616,1884957435.51,,2025-12-07T03:44:00.000Z,,,,,,2025-12-06 21:47:49.190276
35697,Pi,PI,pi,66,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,8346154501.006946,100000000000.0,False,22529939854.98,,44,8346154501.01,1880383589.281626,,2025-12-07T03:44:00.000Z,0.22529939854984396,12050113.80455619,-32.7515,-0.05691449,-0.42840098,-8.55903766,2.42740126,-5.55590439,-35.04093584,1880383589.280938,0.0615,22529939854.98,,2025-12-07T03:44:00.000Z,,,,,,2025-12-06 21:47:49.190276
5176,Tether Gold,XAUt,tether-gold,282,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'tokenized-assets', 'tokenized-commodities']",,377737.6417,522089.3,False,2194826981.46,,45,48450.0,203680418.75543472,0.72252715,2025-12-07T03:43:00.000Z,4203.930211670479,15100445229.891317,-5.9546,0.02866427,0.02897409,-0.34738007,5.53968438,4.72318584,17.15232802,1587982684.0277886,0.0519,2194826981.46,2197817322.0,2025-12-07T03:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2025-12-06 21:47:49.190276
21159,Ondo,ONDO,ondo-finance,390,2024-01-18T12:06:25.000Z,"['ethereum-ecosystem', 'real-world-assets-protocols', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,3159107529.0,10000000000.0,False,4684460276.0,,46,,,0.79700012,2025-12-07T03:37:00.000Z,0.46844602760030574,35068928.90559284,-33.1655,-0.00671368,0.14219539,-7.9197653,-23.5076391,-48.03994651,-48.87916161,1479871372.7222676,0.0484,4684460276.0,1856801947.0,2025-12-07T03:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,2025-12-06 21:47:49.190276
4705,PAX Gold,PAXG,pax-gold,318,2019-09-26T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,339742.964,339742.964,True,1431692872.97,,47,,,,2025-12-07T03:44:00.000Z,4214.04716116575,43293457.62961318,-69.086,0.0215176,0.04298507,-0.77845369,5.67591199,4.76387334,17.26677828,1431692872.9702377,0.0468,1431692872.97,,2025-12-07T03:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2025-12-06 21:47:49.190276
20396,Kaspa,KAS,kaspa,208,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing']",28704026601.0,26991537702.285587,26991537702.285587,False,1388595823.39,,48,26991464366.85,1388592050.6041615,,2025-12-07T03:44:00.000Z,0.05144559893940335,19450439.90684907,-28.8127,0.3870776,-2.90925429,-9.19510001,-0.80046202,-31.28072375,-36.68075308,1388595823.3895688,0.0454,1476695840.46,,2025-12-07T03:44:00.000Z,,,,,,2025-12-06 21:47:49.190276
13502,Worldcoin,WLD,worldcoin-org,508,2021-10-28T15:31:43.000Z,"['defi', 'zero-knowledge-proofs', 'identity', 'ethereum-ecosystem', 'governance', 'blockchain-capital-portfolio', 'a16z-portfolio', 'token', 'optimism-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,2388035725.0141344,10000000000.0,False,5799645805.2,,49,2388035725.01,1384976137.5228372,,2025-12-07T03:44:00.000Z,0.5799645805202673,63676624.21091054,-43.299,0.31002874,0.18527231,-7.66469778,-19.79328673,-50.97303319,-52.49662539,1384976137.525235,0.0453,5799645805.2,,2025-12-07T03:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x163f8c2467924be0ae7b5347228cabf260318753,2025-12-06 21:47:49.190276
33793,Global Dollar,USDG,global-dollar-usdg,33,2024-11-05T04:54:47.000Z,"['stablecoin', 'usd-stablecoin']",,1368490294.633394,1368490294.633394,False,1368469594.88,,50,10750140.0,10749977.393659668,,2025-12-07T03:44:00.000Z,0.9999848740257958,6865997.39672564,-63.4405,0.01024093,0.00597961,0.0174215,0.03395628,0.01606168,0.00819949,1368469594.8844988,0.0448,1368469594.88,,2025-12-07T03:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe343167631d89B6Ffc58B88d6b7fB0228795491D,2025-12-06 21:47:49.190276
1,Bitcoin,BTC,bitcoin,12492,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19958621.0,19958621.0,False,1790815398575.05,,1,,,,2025-12-07T03:46:00.000Z,89726.40938344623,35925031527.60959,-42.77,0.29238842,0.05174864,-1.31215788,-12.01854935,-26.06718088,-19.23202654,1790815398575.0469,58.5647,1884254597052.37,,2025-12-07T03:46:00.000Z,,,,,,2025-12-06 21:48:50.315577
1027,Ethereum,ETH,ethereum,11236,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120695407.9396871,120695407.9396871,True,368717372347.55,,2,,,,2025-12-07T03:46:00.000Z,3054.9411832784835,10502339992.015213,-61.0692,0.27423945,0.48531722,1.70670126,-8.70075863,-31.29220458,-29.22763617,368717372347.547,12.0581,368717372347.55,,2025-12-07T03:46:00.000Z,,,,,,2025-12-06 21:48:50.315577
825,Tether USDt,USDT,tether,160901,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,185632100913.85397,187859713286.13254,True,187934490774.6,,3,,,,2025-12-07T03:46:00.000Z,1.00039804962524,51210782342.11053,-46.9333,0.00455726,0.0156661,0.00841506,0.08716615,-0.00274299,0.04365021,185705991702.05527,6.0731,187934490774.6,,2025-12-07T03:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-06 21:48:50.315577
52,XRP,XRP,xrp,1764,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60331635327.0,99985752852.0,False,205942279816.9,,4,,,,2025-12-07T03:46:00.000Z,2.0597162489913305,1630103073.1790125,-49.5691,0.71934028,1.02920052,-6.7607402,-7.55554975,-27.7359207,-28.89991952,124266049611.24129,4.0639,205971624899.13,,2025-12-07T03:46:00.000Z,,,,,,2025-12-06 21:48:50.315577
1839,BNB,BNB,bnb,2997,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137735952.07999998,137735952.07999998,137735952.07999998,False,123495806476.25,,5,,,,2025-12-07T03:46:00.000Z,896.6127188384253,1401905987.0096345,-27.8599,0.21072451,1.07685454,2.4330037,-7.13170005,-29.67006911,1.50044294,123495806476.24785,4.0387,123495806476.25,,2025-12-07T03:46:00.000Z,,,,,,2025-12-06 21:48:50.315577
3408,USDC,USDC,usd-coin,35177,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,78142053954.32185,78142053954.32185,False,78153905904.41,,6,60901219650.23,60910456651.03963,,2025-12-07T03:46:00.000Z,1.0001516718525947,4884544248.6587305,-60.8734,0.00657131,0.02184471,0.01689921,0.05230903,0.04361767,0.03239496,78153905904.41066,2.5559,78153905904.41,,2025-12-07T03:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-06 21:48:50.315577
5426,Solana,SOL,solana,1057,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,560632218.2545553,615623889.5769665,True,82106609950.13,,7,525236893.3,70051571194.27972,,2025-12-07T03:41:00.000Z,133.3713836325437,1998619343.5816286,-54.2361,0.3946785,-0.3374985,-1.91362588,-15.26043288,-39.1463069,-36.03471298,74772294657.59227,2.4471,82106609950.13,,2025-12-07T03:41:00.000Z,,,,,,2025-12-06 21:48:50.315577
1958,TRON,TRX,tron,1264,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94680076411.50578,94680270160.28038,True,27208419226.38,,8,94667886298.43,27204860456.37738,,2025-12-07T03:46:00.000Z,0.28737158417815606,506841573.7657388,-23.8764,0.06452205,0.29871967,2.56048336,0.5559374,-14.67798801,-13.13681313,27208363548.48328,0.8898,27208419226.38,,2025-12-07T03:46:00.000Z,,,,,,2025-12-06 21:48:50.315577
74,Dogecoin,DOGE,dogecoin,1354,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,161596932798.57907,161596932798.57907,True,22660056876.92,,9,,,,2025-12-07T03:46:00.000Z,0.14022578575277897,605867896.8578526,-52.3875,0.24437662,0.05294447,-6.19031846,-14.75926976,-42.80455172,-39.75486016,22660056876.91977,0.741,22660056876.92,,2025-12-07T03:46:00.000Z,,,,,,2025-12-06 21:48:50.315577
2010,Cardano,ADA,cardano,1629,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35902711180.54704,44994867868.16472,False,18823087071.52,,10,37997904336.0,15895987603.464928,,2025-12-07T03:46:00.000Z,0.4183385342229187,326078451.24963665,-43.2977,0.32772251,0.50334252,0.00569651,-22.42015059,-48.6858378,-50.46032817,15019487569.898846,0.4912,18825234040.03,,2025-12-07T03:46:00.000Z,,,,,,2025-12-06 21:48:50.315577
1831,Bitcoin Cash,BCH,bitcoin-cash,1101,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19963387.5,19963387.5,False,11684272429.58,,11,,,,2025-12-07T03:46:00.000Z,585.2850589398677,369970612.21729815,-1.7798,-0.54914874,2.77761543,11.5312185,21.58465021,1.18273543,-3.17161542,11684272429.576918,0.3821,12290986237.74,,2025-12-07T03:46:00.000Z,,,,,,2025-12-06 21:48:50.315577
32196,Hyperliquid,HYPE,hyperliquid,208,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,30917538348.89,,12,333931719.0,10329167577.843983,,2025-12-07T03:46:00.000Z,30.93197498211897,138989270.01109946,-55.7754,0.1406537,-0.7467914,-10.1301275,-20.8005803,-32.09351115,-36.70056007,10414338770.957247,0.3406,30917538348.89,,2025-12-07T03:46:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-06 21:48:50.315577
1975,Chainlink,LINK,chainlink,2156,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,696849970.4525867,1000000000.0,False,13983249944.7,,13,,,,2025-12-07T03:46:00.000Z,13.983249944702097,429968336.8473766,-36.1817,0.37584708,2.14078897,7.03135821,-6.66224081,-35.83511626,-38.40176293,9744227310.79679,0.3187,13983249944.7,,2025-12-07T03:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-06 21:48:50.315577
